	ID	Ballade	Lied	Elegie	Sonett	Natur	Poetologie	Philosphie	Liebe	Kultur	Geschichte	Politik	Religion	Top_Emotion	Polarität	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Active_learning	length	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
387	l0010261	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nordwind	Wildberg, Bodo	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	36	Wildberg, Bodo	1897	0
388	l0010262	no	no	no	no	no	no	no	no	no	yes	no	no	unkown	unkown	Dem Fürsten Bismarck	Wildenbruch, Ernst von	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	34	Wildenbruch, Ernst von	1880	0
389	l0010263	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Reiche Beschäftigung	Wildenbruch, Ernst von	unkown	1	14	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	68	Wildenbruch, Ernst von	1880	0
390	l0010264	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Unterm Machandelbaum	Wildenbruch, Ernst von	unkown	3	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	89	Wildenbruch, Ernst von	1880	0
391	l0010265	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abschied	Wilhelm, Paul	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	70	Wilhelm, Paul	1908	0
392	l0010266	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Einsamer Baum	Wille, Bruno	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	58	Wille, Bruno	1895	0
393	l0010267	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die tröstende Nacht	Wille, Bruno	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	77	Wille, Bruno	1895	0
394	l0010268	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Träumer	Wille, Bruno	unkown	5	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	219	Wille, Bruno	1895	0
395	l0010269	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Mütterlein	Wisbacher, Franz	unkown	5	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	182	Wisbacher, Franz	1884	0
396	l0010270	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Fahne der Einundsechziger	Wolff, Julius	unkown	11	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	502	Wolff, Julius	1869	0
397	l0010271	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Tagesanbruch auf dem Lande	Aram, Kurt	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	105	Aram, Kurt	1904	0
398	l0010272	unkown	unkown	unkown	unkown	no	unkown	unkown	no	unkown	unkown	unkown	unkown	unkown	unkown	Lockung	Aram, Kurt	unkown	3	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	yes	49	Aram, Kurt	1904	0
399	l0010273	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nur Geduld!	Aram, Kurt	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	70	Aram, Kurt	1904	0
400	l0010274	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Begegnung	Barsch, Paul	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	70	Barsch, Paul	1895	0
401	l0010275	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Zwei Prinzessen	Bierbaum, Otto Julius	unkown	3	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	85	Bierbaum, Otto Julius	1900	0
402	l0010276	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Tanzlied	Bierbaum, Otto Julius	unkown	1	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	33	Bierbaum, Otto Julius	1900	0
403	l0010277	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Spätsommer	Bierbaum, Otto Julius	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	33	Bierbaum, Otto Julius	1900	0
404	l0010278	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sang des Schiffermädels	Bierbaum, Otto Julius	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	57	Bierbaum, Otto Julius	1900	0
405	l0010279	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abendstille	Busse, Carl [alt. Busse, Karl]	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	69	Busse, Carl	1907	0
406	l0010280	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	In der Dorfschenke	Beutler, Margarete	unkown	2	3	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	20	Beutler, Margarete	1911	0
407	l0010281	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Spaziergang	Bruns, Max	unkown	2	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	45	Bruns, Max	1911	0
408	l0010282	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Verlassen	Conradi, Hermann	unkown	3	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	73	Conradi, Hermann	1897	0
409	l0010283	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Herbst	Croissant, Eugen	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	40	Croissant, Eugen	1897	0
410	l0010284	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Guhannisnacht	Doehler, Gottfried	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	84	Doehler, Gottfried	1898	0
411	l0010285	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die schöne Lore	Fitger, Arthur	unkown	6	3	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	104	Fitger, Arthur	1875	0
412	l0010286	no	no	no	no	no	no	no	no	no	no	no	no	Traurigkeit	unkown	Das Elternhaus in der Heide	Freudenthal, August	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	60	Freudenthal, August	1886	0
413	l0010287	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Spruch	Gerok, Karl	unkown	1	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	24	Gerok, Karl	1850	0
414	l0010288	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Herbst	Grothe, Hugo	unkown	1	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	34	Grothe, Hugo	1904	0
415	l0010289	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Frühlingsglaube	Gerok, Karl	unkown	4	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	189	Gerok, Karl	1850	0
416	l0010290	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das Nachbarkind	Greif, Martin	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	77	Greif, Martin	1874	0
417	l0010291	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Morgengang	Greif, Martin	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	57	Greif, Martin	1874	0
418	l0010292	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das Mägdlein und der Dornbusch	Gawalowski, Karl W.	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	50	Gawalowski, Karl W.	1874	0
419	l0010293	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Musikant	Hanstein, Adalbert von [alt. Hanstein, Albert von]	unkown	12	2	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	196	Hanstein, Adalbert von	1896	0
420	l0010294	no	no	no	no	no	no	no	no	no	no	no	no	Angst	negativ	Gewitter	Hart, Julius	unkown	4	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	196	Hart, Julius	1894	0
421	l0010295	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abschied	Hart, Julius	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	41	Hart, Julius	1894	0
422	l0010296	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nachtnebel	Hart, Julius	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	79	Hart, Julius	1894	0
423	l0010297	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Über dem Tor	Held, Franz	unkown	2	9	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	89	Held, Franz	1897	0
424	l0010298	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sonnenliedchen	Heymel, Alfred Walter	unkown	5	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	114	Heymel, Alfred Walter	1913	0
425	l0010299	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Weiß nicht —	Holm, Kurt	unkown	3	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	48	Holm, Kurt	1906	0
426	l0010300	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Leuchtende Tage	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	unkown	2	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	29	Jacobowski, Ludwig	1903	0
427	l0010301	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nach Hause	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	unkown	4	3	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	58	Jacobowski, Ludwig	1903	0
428	l0010302	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Lenzfahrt	Meyer, Conrad Ferdinand [alt. Meier, Conrad Ferdinand; Meyer, Konrad Ferdinand]	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	75	Meyer, Conrad Ferdinand	1860	0
429	l0010303	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abend im Walde	Stern, Maurice von	unkown	3	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	98	Stern, Maurice von	1860	0
430	l0010304	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Am Ammersee	Ziel, Ernst	unkown	4	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	173	Ziel, Ernst	1876	0
431	l0010305	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Klage der Magd	Keller, Gottfried	unkown	6	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	162	Keller, Gottfried	1854	0
432	l0010306	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Husar	Keller, Gottfried	unkown	5	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	62	Keller, Gottfried	1854	0
433	l0010307	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abendlied	Keller, Gottfried	unkown	4	4	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	84	Keller, Gottfried	1854	0
434	l00110002	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Lyrik	Saar, Ferdinand	unkown	2	18	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	115	Saar, Ferdinand	1854	0
435	l00110003	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Drahtklänge	Saar, Ferdinand	unkown	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	75	Saar, Ferdinand	1854	0
436	l00110004	no	no	no	no	no	no	no	no	no	no	no	no	Liebe	positiv	Opferstunde	Saar, Ferdinand	unkown	7	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	161	Saar, Ferdinand	1854	0
437	l00110005	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Lydia	Saar, Ferdinand	unkown	11	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	261	Saar, Ferdinand	1854	0
438	l00110006	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Böse Jahre	Saar, Ferdinand	unkown	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	86	Saar, Ferdinand	1854	0
439	l00110007	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Zuletzt	Saar, Ferdinand	unkown	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	91	Saar, Ferdinand	1854	0
440	l00110008	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Liebesscene	Saar, Ferdinand	unkown	11	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	267	Saar, Ferdinand	1854	0
441	l00110009	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Contraste	Saar, Ferdinand	unkown	12	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	231	Saar, Ferdinand	1854	0
442	l00110010	unkown	unkown	unkown	unkown	no	unkown	unkown	no	unkown	unkown	unkown	unkown	unkown	unkown	Erkenntnis	Saar, Ferdinand	unkown	3	9	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	yes	69	Saar, Ferdinand	1854	0
443	l00110011	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Neue Kunst	Saar, Ferdinand	unkown	2	21	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	92	Saar, Ferdinand	1854	0
444	l00110012	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Entsühne mich	David, Jakob Julius [alt. David, J. J.]	unkown	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	77	David, Jakob Julius	1894	0
445	l00110013	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das sind meine Todten...	David, Jakob Julius [alt. David, J. J.]	unkown	3	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	no	146	David, Jakob Julius	1894	0
